"","geneSymbol","cluster"
"3506","Ick",3
"3507","Icosl",8
"3508","Idh2",1
"3509","Idh3a",1
"3510","Idh3b",4
"3511","Idh3g",4
"3512","Ido2",8
"3513","Idua",1
"3514","Ier2",8
"3515","Ier3",4
"3516","Ier5",6
"3517","Ifi30",4
"3518","Ifi35",4
"3519","Ifi44",6
"3520","Ifih1",1
"3521","Ifit1bl1",4
"3522","Ifitm1",3
"3523","Ifitm10",1
"3524","Ifitm2",3
"3525","Ifitm3",3
"3526","Ifltd1",4
"3527","Ifnar1",3
"3528","Ifngr1",1
"3529","Ifngr2",1
"3530","Ifrd2",3
"3531","Ift140",7
"3532","Ift20",4
"3533","Ift27",7
"3534","Ift43",1
"3535","Ift46",7
"3536","Ift52",3
"3537","Ift80",5
"3538","Ift88",3
"3539","Igdcc4",2
"3540","Igf1",1
"3541","Igf1r",9
"3542","Igf2",1
"3543","Igf2bp3",7
"3544","Igf2r",1
"3545","Igfbp4",5
"3546","Igfbp5",1
"3547","Igfbp7",4
"3548","Ighmbp2",3
"3549","Igip",1
"3550","Iglon5",3
"3551","Igsf10",3
"3552","Igsf11",3
"3553","Igsf21",3
"3554","Igsf23",5
"3555","Igsf8",1
"3556","Igsf9",3
"3557","Igtp",6
"3558","Ikbip",1
"3559","Ikbkap",3
"3560","Ikbkb",3
"3561","Ikbke",3
"3562","Ikbkg",1
"3563","Ikzf1",7
"3564","Ikzf2",6
"3565","Ikzf4",2
"3566","Il10rb",1
"3567","Il11ra1",1
"3568","Il13ra1",1
"3569","Il15ra",1
"3570","Il17b",1
"3571","Il17rc",2
"3572","Il17rd",7
"3573","Il18",3
"3574","Il1r1",1
"3575","Il1rap",4
"3576","Il27ra",1
"3577","Il2rg",1
"3578","Il4ra",1
"3579","Il6st",3
"3580","Ilf2",3
"3581","Ilf3",7
"3582","Ilk",9
"3583","Ilkap",7
"3584","Immp1l",1
"3585","Immt",4
"3586","Imp4",3
"3587","Impa1",1
"3588","Impa2",1
"3589","Impact",3
"3590","Impdh1",4
"3591","Impdh2",3
"3592","Ina",7
"3593","Inadl",3
"3594","Inafm1",5
"3595","Inafm2",4
"3596","Ing1",3
"3597","Ing2",1
"3598","Ing3",3
"3599","Ing4",7
"3600","Ing5",3
"3601","Inha",4
"3602","Inhbb",6
"3603","Inhbe",3
"3604","Ino80",3
"3605","Ino80c",3
"3606","Ino80e",3
"3607","Inpp4b",1
"3608","Inpp5a",1
"3609","Inpp5d",3
"3610","Inpp5e",3
"3611","Inpp5f",3
"3612","Inpp5j",4
"3613","Inppl1",1
"3614","Insig2",1
"3615","Insl6",1
"3616","Insm1",3
"3617","Insrr",3
"3618","Ints10",7
"3619","Ints12",3
"3620","Ints2",7
"3621","Ints3",3
"3622","Ints4",3
"3623","Ints5",3
"3624","Ints7",7
"3625","Ints9",3
"3626","Invs",3
"3627","Ip6k2",3
"3628","Ipmk",3
"3629","Ipo13",2
"3630","Ipo5",3
"3631","Iqcb1",7
"3632","Iqce",3
"3633","Iqcf1",7
"3634","Iqgap1",3
"3635","Iqgap2",3
"3636","Iqsec1",6
"3637","Iqsec2",2
"3638","Irak2",9
"3639","Irak4",4
"3640","Irf1",2
"3641","Irf2",1
"3642","Irf2bp1",7
"3643","Irf2bp2",4
"3644","Irf2bpl",1
"3645","Irf5",9
"3646","Irgm1",3
"3647","Irgm2",6
"3648","Irs4",3
"3649","Irx1",7
"3650","Irx2",8
"3651","Irx3",3
"3652","Irx4",1
"3653","Irx5",3
"3654","Isca1",1
"3655","Isca2",1
"3656","Isg20",3
"3657","Isg20l2",3
"3658","Isl1",7
"3659","Isl2",7
"3660","Islr",1
"3661","Ism1",3
"3662","Isoc1",3
"3663","Isoc2a",1
"3664","Isoc2b",4
"3665","Isx",3
"3666","Isy1",3
"3667","Isyna1",1
"3668","Itch",6
"3669","Itfg1",1
"3670","Itfg2",7
"3671","Itfg3",1
"3672","Itga1",1
"3673","Itga10",8
"3674","Itga5",6
"3675","Itga6",1
"3676","Itga7",9
"3677","Itgav",1
"3678","Itgb1",4
"3679","Itgb1bp1",8
"3680","Itgb1bp2",1
"3681","Itgb3",9
"3682","Itgb3bp",6
"3683","Itgb5",2
"3684","Itgb8",2
"3685","Itih5",6
"3686","Itm2a",4
"3687","Itm2b",1
"3688","Itm2c",4
"3689","Itpk1",1
"3690","Itpka",1
"3691","Itpkb",1
"3692","Itpkc",7
"3693","Itpr1",9
"3694","Itpr2",5
"3695","Itpr3",2
"3696","Itsn1",3
"3697","Itsn2",1
"3698","Ivd",1
"3699","Ivns1abp",9
"3700","Iyd",1
"3701","Jade2",2
"3702","Jade3",3
"3703","Jag2",1
"3704","Jagn1",9
"3705","Jak1",2
"3706","Jak3",4
"3707","Jakmip2",2
"3708","Jakmip3",6
"3709","Jam3",3
"3710","Jarid2",1
"3711","Jazf1",4
"3712","Jdp2",3
"3713","Jmjd1c",2
"3714","Jmjd6",6
"3715","Jmjd7",3
"3716","Jmjd8",1
"3717","Jmy",4
"3718","Josd2",9
"3719","Jph1",8
"3720","Jph2",1
"3721","Jph4",3
"3722","Jpx",7
"3723","Jsrp1",4
"3724","Jtb",1
"3725","Jun",6
"3726","Jund",6
"3727","Jup",9
"3728","Kank1",1
"3729","Kank2",1
"3730","Kank3",9
"3731","Kank4",1
"3732","Kansl1",7
"3733","Kansl1l",7
"3734","Kansl3",1
"3735","Kars",3
"3736","Kat2a",3
"3737","Kat2b",1
"3738","Kat5",3
"3739","Kat6a",7
"3740","Kat7",3
"3741","Kat8",7
"3742","Katna1",3
"3743","Katnbl1",3
"3744","Kazald1",8
"3745","Kazn",1
"3746","Kbtbd12",1
"3747","Kbtbd13",4
"3748","Kbtbd3",4
"3749","Kbtbd6",3
"3750","Kbtbd8",3
"3751","Kcna1",6
"3752","Kcna2",3
"3753","Kcna3",3
"3754","Kcna4",1
"3755","Kcna7",1
"3756","Kcnab2",1
"3757","Kcnab3",4
"3758","Kcnb1",1
"3759","Kcnc2",3
"3760","Kcnd2",6
"3761","Kcne1",1
"3762","Kcne1l",3
"3763","Kcne2",4
"3764","Kcnf1",9
"3765","Kcng2",1
"3766","Kcng3",7
"3767","Kcnh2",9
"3768","Kcnh3",1
"3769","Kcnh4",3
"3770","Kcnh6",6
"3771","Kcnh7",9
"3772","Kcnip2",7
"3773","Kcnip3",7
"3774","Kcnj11",1
"3775","Kcnj2",1
"3776","Kcnj3",2
"3777","Kcnj4",6
"3778","Kcnj5",1
"3779","Kcnk2",3
"3780","Kcnk5",3
"3781","Kcnmb1",1
"3782","Kcnmb4",3
"3783","Kcnn1",6
"3784","Kcnn2",1
"3785","Kcnq1",1
"3786","Kcnq1ot1",9
"3787","Kcnq3",6
"3788","Kcnq4",9
"3789","Kcnq5",2
"3790","Kcns3",3
"3791","Kcnt2",3
"3792","Kcp",9
"3793","Kctd11",3
"3794","Kctd12b",4
"3795","Kctd15",7
"3796","Kctd16",4
"3797","Kctd18",3
"3798","Kctd19",3
"3799","Kctd20",8
"3800","Kctd21",1
"3801","Kctd6",3
"3802","Kctd7",1
"3803","Kdelc2",3
"3804","Kdelr1",4
"3805","Kdelr2",1
"3806","Kdelr3",1
"3807","Kdf1",3
"3808","Kdm1a",6
"3809","Kdm2a",6
"3810","Kdm2b",3
"3811","Kdm3a",4
"3812","Kdm4a",7
"3813","Kdm4b",1
"3814","Kdm8",3
"3815","Keap1",1
"3816","Kel",3
"3817","Khdrbs1",3
"3818","Khdrbs3",1
"3819","Kidins220",1
"3820","Kif13a",1
"3821","Kif15",7
"3822","Kif16b",1
"3823","Kif18b",7
"3824","Kif1bp",1
"3825","Kif26b",1
"3826","Kif2a",8
"3827","Kif5a",3
"3828","Kif5b",1
"3829","Kif5c",3
"3830","Kif7",3
"3831","Kifc1",7
"3832","Kifc5b",3
"3833","Kis2",3
"3834","Kiz",2
"3835","Klc1",1
"3836","Klc2",9
"3837","Klc4",4
"3838","Klf10",6
"3839","Klf12",3
"3840","Klf13",1
"3841","Klf15",7
"3842","Klf6",2
"3843","Klf9",6
"3844","Klhdc1",4
"3845","Klhdc10",9
"3846","Klhdc3",1
"3847","Klhdc7a",3
"3848","Klhdc8b",9
"3849","Klhl12",3
"3850","Klhl13",6
"3851","Klhl18",1
"3852","Klhl21",9
"3853","Klhl23",1
"3854","Klhl24",3
"3855","Klhl25",1
"3856","Klhl29",3
"3857","Klhl3",1
"3858","Klhl30",1
"3859","Klhl31",1
"3860","Klhl38",4
"3861","Klhl4",9
"3862","Klhl41",4
"3863","Klhl5",4
"3864","Klhl7",1
"3865","Klhl9",1
"3866","Klk1",1
"3867","Klk7",3
"3868","Klk8",3
"3869","Kmt2a",3
"3870","Kmt2b",7
"3871","Kmt2d",3
"3872","Kmt2e",4
"3873","Kndc1",3
"3874","Knop1",3
"3875","Knstrn",5
"3876","Kntc1",3
"3877","Kpna1",1
"3878","Kpna6",1
"3879","Kptn",1
"3880","Kras",3
"3881","Kremen1",1
"3882","Kri1",7
"3883","Krit1",7
"3884","Krr1",3
"3885","Krt13",3
"3886","Krt15",3
"3887","Krt18",3
"3888","Krt19",6
"3889","Krt20",1
"3890","Krt222",1
"3891","Krt5",3
"3892","Kti12",3
"3893","Kynu",2
"3894","L1cam",3
"3895","L1td1",3
"3896","L3hypdh",4
"3897","L3mbtl3",3
"3898","l7Rn6",4
"3899","Lacc1",1
"3900","Lace1",4
"3901","Lactb2",2
"3902","Lad1",7
"3903","Lama1",3
"3904","Lama2",4
"3905","Lama3",1
"3906","Lama4",1
"3907","Lama5",6
"3908","Lamb1",6
"3909","Lamb3",6
"3910","Lamp1",4
"3911","Lamp2",1
"3912","Lamtor1",1
"3913","Lamtor2",4
"3914","Lamtor3",1
"3915","Lamtor4",1
"3916","Lancl2",3
"3917","Lancl3",2
"3918","Lap3",8
"3919","Laptm4a",6
"3920","Laptm4b",3
"3921","Laptm5",1
"3922","Large",3
"3923","Larp1",3
"3924","Larp1b",1
"3925","Larp7",3
"3926","Lars",3
"3927","Las1l",3
"3928","Lasp1",3
"3929","Lats1",3
"3930","Lats2",3
"3931","Lax1",2
"3932","Layn",1
"3933","Lbh",1
"3934","Lbp",2
"3935","Lbr",3
"3936","Lbx2",7
"3937","Lca5l",1
"3938","Lck",3
"3939","Lclat1",1
"3940","Lcor",1
"3941","Lct",7
"3942","Ldb1",3
"3943","Ldb3",1
"3944","Ldha",4
"3945","Ldhb",4
"3946","Ldlrad4",1
"3947","Ldlrap1",4
"3948","Ldoc1l",4
"3949","Lef1",7
"3950","Lemd2",8
"3951","Lemd3",1
"3952","Leng8",7
"3953","Leng9",6
"3954","Letmd1",7
"3955","Lfng",3
"3956","Lgals3",6
"3957","Lgals3bp",4
"3958","Lgals4",7
"3959","Lgals8",4
"3960","Lgalsl",1
"3961","Lgmn",4
"3962","Lgr4",1
"3963","Lhfp",6
"3964","Lhfpl2",3
"3965","Lhfpl4",7
"3966","Lhpp",1
"3967","Lhx1",7
"3968","Lhx1os",3
"3969","Lifr",2
"3970","Lig1",3
"3971","Lig3",7
"3972","Lima1",9
"3973","Lime1",7
"3974","Limk2",1
"3975","Lims2",1
"3976","Lin28a",3
"3977","Lin28b",3
"3978","Lin37",7
"3979","Lin54",8
"3980","Lin7b",1
"3981","Lincred1",1
"3982","Lingo1",1
"3983","Lingo3",4
"3984","Lins",3
"3985","Lipe",9
"3986","Lipf",1
"3987","Lipo1",5
"3988","Lix1l",1
"3989","Llph",3
"3990","Lman2",1
"3991","Lman2l",5
"3992","Lmbr1",1
"3993","Lmcd1",4
"3994","Lmln",6
"3995","Lmnb1",3
"3996","Lmntd2",3
"3997","Lmo2",1
"3998","Lmo4",7
"3999","Lmo7",1
"4000","Lmod1",9
"4001","Lmod2",1
"4002","Lmod3",1
"4003","Lmtk3",3
"4004","Lnx2",1
"4005","LOC105245869",3
"4006","LOC106740",2
"4007","Loh12cr1",1
"4008","Lonp1",6
"4009","Lonp2",1
"4010","Lonrf1",3
"4011","Lonrf2",4
"4012","Lonrf3",6
"4013","Lox",1
"4014","Loxl2",6
"4015","Lpar2",3
"4016","Lpar6",3
"4017","Lpcat1",3
"4018","Lpcat3",4
"4019","Lpcat4",1
"4020","Lpgat1",1
"4021","Lpin1",6
"4022","Lpin2",1
"4023","Lpin3",3
"4024","Lpl",1
"4025","Lpo",3
"4026","Lppr2",1
"4027","Lppr3",3
"4028","Lppr4",1
"4029","Lppr5",1
"4030","Lpxn",7
"4031","Lrba",3
"4032","Lrch1",1
"4033","Lrch3",7
"4034","Lrch4",1
"4035","Lrfn2",3
"4036","Lrfn4",3
"4037","Lrif1",2
"4038","Lrig1",4
"4039","Lrig2",7
"4040","Lrig3",3
"4041","Lrp1",2
"4042","Lrp10",1
"4043","Lrp11",6
"4044","Lrp2",3
"4045","Lrp2bp",1
"4046","Lrp3",3
"4047","Lrp4",7
"4048","Lrp5",3
"4049","Lrrc1",2
"4050","Lrrc10",9
"4051","Lrrc14b",1
"4052","Lrrc16a",3
"4053","Lrrc17",1
"4054","Lrrc2",9
"4055","Lrrc20",4
"4056","Lrrc24",1
"4057","Lrrc27",4
"4058","Lrrc28",3
"4059","Lrrc32",6
"4060","Lrrc39",9
"4061","Lrrc3b",2
"4062","Lrrc45",7
"4063","Lrrc47",5
"4064","Lrrc4b",9
"4065","Lrrc55",3
"4066","Lrrc75a",4
"4067","Lrrc8c",1
"4068","Lrrc9",4
"4069","Lrrcc1",3
"4070","Lrrfip1",6
"4071","Lrrk1",1
"4072","Lrrk2",1
"4073","Lrrn1",3
"4074","Lrrn3",4
"4075","Lrrn4",3
"4076","Lrrtm3",4
"4077","Lrtm1",1
"4078","Lrwd1",3
"4079","Lsamp",3
"4080","Lsg1",3
"4081","Lsm14a",7
"4082","Lsm8",7
"4083","Lsmem1",1
"4084","Lsp1",1
"4085","Lsr",3
"4086","Ltb",3
"4087","Ltbp1",1
"4088","Ltbp2",2
"4089","Ltbp3",4
"4090","Ltk",8
"4091","Luc7l",3
"4092","Luc7l3",3
"4093","Lurap1",4
"4094","Lurap1l",9
"4095","Luzp1",2
"4096","Lxn",2
"4097","Ly75",3
"4098","Ly96",1
"4099","Lyar",3
"4100","Lyn",9
"4101","Lynx1",4
"4102","Lypd1",7
"4103","Lypla1",1
"4104","Lyrm1",4
"4105","Lyrm2",4
"4106","Lyrm4",4
"4107","Lyrm5",4
"4108","Lyrm7",4
"4109","Lyrm9",1
"4110","Lysmd1",1
"4111","Lysmd2",3
"4112","Lysmd3",4
"4113","Lyst",2
"4114","Lztfl1",1
"4115","Lzts2",7
"4116","Mab21l2",1
"4117","Mab21l3",6
"4118","Macf1",1
"4119","Macrod1",1
"4120","Mad1l1",7
"4121","Mad2l1bp",1
"4122","Madd",9
"4123","Maea",1
"4124","Mafg",7
"4125","Mafk",6
"4126","Maged2",1
"4127","Magee1",1
"4128","Magef1",4
"4129","Magel2",3
"4130","Magoh",3
"4131","Magt1",1
"4132","Mak16",3
"4133","Malat1",1
"4134","Malt1",9
"4135","Mamdc2",1
"4136","Mamdc4",7
"4137","Maml1",3
"4138","Maml2",4
"4139","Man1b1",7
"4140","Man1c1",1
"4141","Man2a1",3
"4142","Man2a2",1
"4143","Man2b2",6
"4144","Manba",1
"4145","Manbal",1
"4146","Mansc1",1
"4147","Mansc4",3
"4148","Maob",4
"4149","Map10",4
"4150","Map1a",1
"4151","Map1b",9
"4152","Map2k1",1
"4153","Map2k2",7
"4154","Map2k3",5
"4155","Map2k3os",1
"4156","Map3k11",3
"4157","Map3k13",6
"4158","Map3k4",2
"4159","Map3k5",1
"4160","Map3k7",2
"4161","Map3k8",1
"4162","Map3k9",3
"4163","Map4k3",3
"4164","Map4k4",7
"4165","Map4k5",2
"4166","Map6d1",1
"4167","Map7",4
"4168","Map7d1",1
"4169","Mapk1",9
"4170","Mapk12",1
"4171","Mapk14",7
"4172","Mapk1ip1l",3
"4173","Mapk3",3
"4174","Mapk4",8
"4175","Mapk6",3
"4176","Mapk7",3
"4177","Mapk8",3
"4178","Mapk8ip2",3
"4179","Mapk9",1
"4180","Mapkapk3",3
"4181","Mapkapk5",3
"4182","Mapre1",9
"4183","Mapre2",6
"4184","Mapre3",1
"4185","Marc2",4
"4186","March11",1
"4187","March2",1
"4188","March5",3
"4189","March6",1
"4190","March8",1
"4191","Marcksl1",3
"4192","Mark2",8
"4193","Mark3",1
"4194","Mark4",1
"4195","Mars",3
"4196","Marveld1",9
"4197","Marveld2",3
"4198","Masp2",7
"4199","Mast3",1
"4200","Mat2a",7
"4201","Mat2b",1
"4202","Matk",4
"4203","Matn1",2
"4204","Matn3",1
"4205","Matr3",4
"4206","Mavs",1
"4207","Maz",7
"4208","Mb",1
"4209","Mbd1",1
"4210","Mbd2",1
"4211","Mbd4",7
"4212","Mblac2",1
"4213","Mbnl1",1
"4214","Mbnl2",4
"4215","Mbnl3",6
"4216","Mboat2",4
"4217","Mboat7",3
"4218","Mbtd1",3
"4219","Mbtps1",2
"4220","Mcam",1
"4221","Mcc",1
"4222","Mccc1",5
"4223","Mccc1os",8
"4224","Mccc2",3
"4225","Mchr1",3
"4226","Mcm10",7
"4227","Mcm2",7
"4228","Mcm3",7
"4229","Mcm3ap",7
"4230","Mcm4",7
"4231","Mcm5",3
"4232","Mcm6",3
"4233","Mcm7",3
"4234","Mcm8",3
"4235","Mcmbp",3
"4236","Mcoln1",9
"4237","Mcoln3",3
"4238","Mcph1",7
"4239","Mcpt4",1
"4240","Mctp1",3
"4241","Mctp2",3
"4242","Mcur1",1
"4243","Mdfi",4
"4244","Mdga1",1
"4245","Mdh1",4
"4246","Mdh2",1
"4247","Mdk",7
"4248","Mdm1",3
"4249","Mdm2",3
"4250","Mdm4",7
"4251","Mdn1",3
"4252","Mdp1",4
"4253","Me1",1
"4254","Me2",6
"4255","Me3",4
"4256","Meaf6",7
"4257","Mecom",1
"4258","Mecp2",1
"4259","Med1",3
"4260","Med12l",9
"4261","Med14",1
"4262","Med17",7
"4263","Med19",7
"4264","Med21",1
"4265","Med22",7
"4266","Med23",3
"4267","Med25",3
"4268","Med27",9
"4269","Med28",1
"4270","Med30",1
"4271","Med8",7
"4272","Med9",1
"4273","Med9os",1
"4274","Mef2a",1
"4275","Mef2b",3
"4276","Mef2c",9
"4277","Mef2d",1
"4278","Megf11",3
"4279","Megf6",3
"4280","Meis1",3
"4281","Meis3",7
"4282","Memo1",6
"4283","Men1",2
"4284","Meox1",6
"4285","Mepce",3
"4286","Mertk",4
"4287","Mesdc2",1
"4288","Mest",8
"4289","Met",2
"4290","Metap1",8
"4291","Metrn",5
"4292","Mettl13",3
"4293","Mettl15",1
"4294","Mettl17",8
"4295","Mettl2",3
"4296","Mettl21a",2
"4297","Mettl22",4
"4298","Mettl23",4
"4299","Mettl3",7
"4300","Mettl4",3
"4301","Mettl6",3
"4302","Mettl7a1",4
"4303","Mettl9",6
"4304","Mex3a",3
"4305","Mex3b",3
"4306","Mex3c",2
"4307","Mex3d",3
"4308","Mfap1a",9
"4309","Mfap3l",1
"4310","Mff",1
"4311","Mfge8",1
"4312","Mfn1",1
"4313","Mfn2",1
"4314","Mfsd1",7
"4315","Mfsd10",3
"4316","Mfsd12",4
"4317","Mfsd2a",4
"4318","Mfsd3",5
"4319","Mfsd5",3
"4320","Mfsd6",1
"4321","Mfsd7b",3
"4322","Mfsd7c",6
"4323","Mfsd8",4
"4324","Mfsd9",1
"4325","Mgam",3
"4326","Mgarp",6
"4327","Mgat1",6
"4328","Mgat2",6
"4329","Mgat5",4
"4330","Mgat5b",8
"4331","Mgea5",3
"4332","Mgll",1
"4333","Mgme1",3
"4334","Mgp",4
"4335","Mgrn1",9
"4336","Mgst1",1
"4337","Mgst2",1
"4338","Mgst3",1
"4339","Mhrt",1
"4340","Miat",3
"4341","Mical2",1
"4342","Mical3",1
"4343","Micalcl",1
"4344","Micall2",3
"4345","Micu1",4
"4346","Micu2",4
"4347","Mid1",3
"4348","Mid2",9
"4349","Mief1",1
"4350","Mief2",1
"4351","Mien1",1
"4352","Mier2",8
"4353","Mif",6
"4354","Mif4gd",1
"4355","Miip",3
"4356","Mina",3
"4357","Mink1",1
"4358","Minos1",1
"4359","Minpp1",8
"4360","Mir143hg",9
"4361","Mir17hg",3
"4362","Mir22hg",1
"4363","Mir99ahg",4
"4364","Mitd1",2
"4365","Mitf",1
"4366","Mkks",1
"4367","Mknk1",1
"4368","Mkrn1",3
"4369","Mkrn3",8
"4370","Mks1",7
"4371","Mlec",1
"4372","Mlf2",4
"4373","Mlh3",2
"4374","Mlip",6
"4375","Mllt10",2
"4376","Mllt3",4
"4377","Mllt4",8
"4378","Mllt6",1
"4379","Mlph",4
"4380","Mlx",1
"4381","Mlxip",5
"4382","Mlycd",4
"4383","Mmab",1
"4384","Mmd",1
"4385","Mme",3
"4386","Mmel1",3
"4387","Mmgt2",4
"4388","Mmp15",1
"4389","Mmp16",6
"4390","Mmp25",3
"4391","Mmrn2",1
"4392","Mms19",3
"4393","Mms22l",7
"4394","Mnat1",2
"4395","Mnd1",3
"4396","Mnt",3
"4397","Mob1b",1
"4398","Mob3a",8
"4399","Mob3b",3
"4400","Mob3c",1
"4401","Mob4",4
"4402","Mocs1",3
"4403","Mocs2",1
"4404","Mogat2",3
"4405","Mok",4
"4406","Mon1a",4
"4407","Mon1b",2
"4408","Morc3",3
"4409","Morf4l1",4
"4410","Morf4l1-ps1",4
"4411","Morf4l2",5
"4412","Morn1",7
"4413","Mos",5
"4414","Mospd1",9
"4415","Mospd2",6
"4416","Mospd3",1
"4417","Mov10",1
"4418","Mov10l1",1
"4419","Moxd1",3
"4420","Mpc1",1
"4421","Mpc2",1
"4422","Mpdu1",9
"4423","Mpdz",7
"4424","Mphosph10",2
"4425","Mphosph9",7
"4426","Mpi",4
"4427","Mplkip",3
"4428","Mpp2",4
"4429","Mpp3",6
"4430","Mpp7",1
"4431","Mppe1",4
"4432","Mpped1",7
"4433","Mpped2",9
"4434","Mprip",8
"4435","Mpst",7
"4436","Mpv17l2",1
"4437","Mpzl3",4
"4438","Mr1",4
"4439","Mrap",4
"4440","Mras",2
"4441","Mrc1",1
"4442","Mre11a",3
"4443","Mreg",1
"4444","Mrfap1",1
"4445","Mrgbp",7
"4446","Mroh1",9
"4447","Mroh6",7
"4448","Mrpl10",4
"4449","Mrpl12",4
"4450","Mrpl13",4
"4451","Mrpl14",4
"4452","Mrpl16",1
"4453","Mrpl18",1
"4454","Mrpl23",3
"4455","Mrpl28",1
"4456","Mrpl30",1
"4457","Mrpl33",4
"4458","Mrpl34",1
"4459","Mrpl35",3
"4460","Mrpl41",1
"4461","Mrpl42",4
"4462","Mrpl45",6
"4463","Mrpl51",1
"4464","Mrpl53",1
"4465","Mrpl54",4
"4466","Mrpl9",2
"4467","Mrps12",5
"4468","Mrps17",5
"4469","Mrps18b",3
"4470","Mrps2",3
"4471","Mrps21",1
"4472","Mrps23",1
"4473","Mrps27",6
"4474","Mrps30",2
"4475","Mrps33",4
"4476","Mrps36",4
"4477","Mrs2",1
"4478","Mrto4",3
"4479","Mrvi1",9
"4480","Ms4a4d",3
"4481","Msantd2",3
"4482","Msh2",3
"4483","Msh3",7
"4484","Msh6",3
"4485","Msi1",7
"4486","Msl2",3
"4487","Msl3",1
"4488","Msn",6
"4489","Msrb1",1
"4490","Msrb2",4
"4491","Msrb3",9
"4492","Mss51",7
"4493","Mst1r",1
"4494","Mstn",4
"4495","Msto1",3
"4496","Msx1",3
"4497","Msx2",3
"4498","Mt1",4
"4499","Mt3",1
"4500","Mta1",3
"4501","Mta3",4
"4502","Mtap7d3",3
"4503","Mtch2",1
"4504","Mtcl1",3
"4505","Mterf1a",3
"4506","Mterf1b",3
"4507","Mterf3",3
"4508","Mtf1",4
"4509","Mtfr1",3
"4510","Mtfr1l",1
"4511","Mtg1",3
"4512","Mthfd1",3
"4513","Mthfd1l",6
"4514","Mthfd2",3
"4515","Mthfd2l",3
"4516","Mthfr",3
"4517","Mthfsd",3
"4518","Mtif2",6
"4519","Mtif3",4
"4520","Mtm1",1
"4521","Mtmr1",4
"4522","Mtmr12",2
"4523","Mtmr14",7
"4524","Mtmr4",3
"4525","Mtmr6",9
"4526","Mtnr1a",6
"4527","Mtss1",1
"4528","Mtss1l",8
"4529","Mttp",4
"4530","Mtus1",1
"4531","Mtus2",9
"4532","Mtx1",3
"4533","Mtx2",1
"4534","Mtx3",7
"4535","Muc1",3
"4536","Mucl1",3
"4537","Mug1",1
"4538","Mul1",1
"4539","Mum1",3
"4540","Mum1l1",2
"4541","Mut",4
"4542","Mutyh",3
"4543","Mvb12b",3
"4544","Mvd",6
"4545","Mxd3",1
"4546","Mxi1",4
"4547","Mxra7",2
"4548","Mxra8",1
"4549","Myadml2",9
"4550","Myb",7
"4551","Mybbp1a",3
"4552","Mybl1",3
"4553","Mybl2",3
"4554","Mybpc1",1
"4555","Mybpc3",9
"4556","Mybphl",1
"4557","Myc",2
"4558","Mycbp",1
"4559","Mycbp2",3
"4560","Mycbpap",6
"4561","Mycl",3
"4562","Mycn",3
"4563","Myd88",6
"4564","Mydgf",4
"4565","Myeov2",1
"4566","Myh14",5
"4567","Myh6",9
"4568","Myh7",1
"4569","Myh7b",1
"4570","Myh9",3
"4571","Myl1",1
"4572","Myl12b",3
"4573","Myl2",1
"4574","Myl3",9
"4575","Myl4",9
"4576","Myl6",1
"4577","Myl6b",1
"4578","Myl7",9
"4579","Myl9",1
"4580","Mylip",4
"4581","Mylk",9
"4582","Mylk3",1
"4583","Mylpf",1
"4584","Myo18a",1
"4585","Myo18b",9
"4586","Myo19",3
"4587","Myo1a",7
"4588","Myo1b",8
"4589","Myo1c",9
"4590","Myo1e",6
"4591","Myo3a",3
"4592","Myo3b",1
"4593","Myo5a",2
"4594","Myo5b",3
"4595","Myo6",1
"4596","Myo7a",4
"4597","Myo9b",2
"4598","Myocd",9
"4599","Myof",6
"4600","Myom1",9
"4601","Myom2",1
"4602","Myot",9
"4603","Myoz1",1
"4604","Myoz2",4
"4605","Mypn",4
"4606","Mysm1",7
"4607","Myzap",1
"4608","Mzt1",9
"4609","N4bp1",3
"4610","N4bp3",3
"4611","Naa16",3
"4612","Naa20",4
"4613","Naaa",1
"4614","Nab1",1
"4615","Nabp2",3
"4616","Nacad",6
"4617","Nadk",3
"4618","Nadk2",2
"4619","Naf1",3
"4620","Nagk",4
"4621","Naglu",1
"4622","Nagpa",5
"4623","Nags",4
"4624","Naif1",1
"4625","Nampt",6
"4626","Nanos1",6
"4627","Nap1l1",3
"4628","Nap1l4",1
"4629","Nap1l5",8
"4630","Napepld",4
"4631","Narf",4
"4632","Narfl",1
"4633","Nars",3
"4634","Nasp",3
"4635","Nat10",3
"4636","Nat14",1
"4637","Nat9",9
"4638","Natd1",1
"4639","Nav1",9
"4640","Nav2",1
"4641","Nbea",1
"4642","Nbl1",1
"4643","Nbr1",4
"4644","Ncald",1
"4645","Ncam1",2
"4646","Ncapd2",7
"4647","Ncf2",4
"4648","Nck2",1
"4649","Ncl",3
"4650","Ncoa1",1
"4651","Ncoa3",3
"4652","Ncoa5",3
"4653","Ncoa6",8
"4654","Ncoa7",6
"4655","Ncs1",6
"4656","Ncstn",6
"4657","Ndc80",7
"4658","Nde1",3
"4659","Ndfip1",4
"4660","Ndn",9
"4661","Ndnf",9
"4662","Ndor1",3
"4663","Ndrg1",6
"4664","Ndrg2",1
"4665","Ndrg3",9
"4666","Ndrg4",1
"4667","Ndst1",4
"4668","Ndufa1",4
"4669","Ndufa10",4
"4670","Ndufa11",1
"4671","Ndufa12",4
"4672","Ndufa13",4
"4673","Ndufa2",4
"4674","Ndufa3",4
"4675","Ndufa4",4
"4676","Ndufa4l2",6
"4677","Ndufa5",4
