"","geneSymbol","cluster"
"3519","Irx2",8
"3520","Irx3",5
"3521","Irx4",1
"3522","Irx5",5
"3523","Isca1",1
"3524","Isca2",4
"3525","Iscu",4
"3526","Isg20l2",5
"3527","Isl1",3
"3528","Isl2",5
"3529","Islr",4
"3530","Ism1",5
"3531","Isoc1",3
"3532","Isoc2a",1
"3533","Isoc2b",6
"3534","Isx",5
"3535","Isy1",2
"3536","Isyna1",4
"3537","Itch",9
"3538","Itfg1",1
"3539","Itfg3",1
"3540","Itga1",1
"3541","Itga10",8
"3542","Itga5",9
"3543","Itga6",1
"3544","Itga7",7
"3545","Itgav",1
"3546","Itgb1",6
"3547","Itgb1bp2",1
"3548","Itgb3",7
"3549","Itgb3bp",6
"3550","Itgb5",2
"3551","Itgb8",9
"3552","Itm2a",4
"3553","Itm2b",4
"3554","Itm2c",4
"3555","Itpa",4
"3556","Itpk1",4
"3557","Itpka",1
"3558","Itpkc",3
"3559","Itpr1",7
"3560","Itpr3",2
"3561","Itprip",9
"3562","Itsn1",5
"3563","Itsn2",1
"3564","Ivd",4
"3565","Iyd",1
"3566","Jade3",5
"3567","Jag2",1
"3568","Jagn1",7
"3569","Jak1",2
"3570","Jak3",4
"3571","Jakmip2",2
"3572","Jam3",5
"3573","Jarid2",1
"3574","Jazf1",6
"3575","Jdp2",5
"3576","Jmjd1c",9
"3577","Jmjd6",6
"3578","Jmjd7",5
"3579","Jmjd8",4
"3580","Jmy",4
"3581","Josd2",7
"3582","Jph1",8
"3583","Jph2",7
"3584","Jsrp1",4
"3585","Jtb",4
"3586","Jun",9
"3587","Jund",9
"3588","Jup",7
"3589","Kank1",4
"3590","Kank3",8
"3591","Kank4",1
"3592","Kansl1",5
"3593","Kansl1l",5
"3594","Kansl3",1
"3595","Kat2a",5
"3596","Kat2b",1
"3597","Kat5",5
"3598","Kat6a",5
"3599","Kat7",3
"3600","Kat8",3
"3601","Katna1",5
"3602","Katnbl1",5
"3603","Kazald1",8
"3604","Kazn",1
"3605","Kbtbd12",1
"3606","Kbtbd3",4
"3607","Kbtbd6",3
"3608","Kbtbd8",5
"3609","Kcna1",9
"3610","Kcna2",5
"3611","Kcna3",5
"3612","Kcna4",1
"3613","Kcna7",1
"3614","Kcnab2",1
"3615","Kcnab3",4
"3616","Kcnb1",1
"3617","Kcnc2",5
"3618","Kcnc3",2
"3619","Kcne1",4
"3620","Kcne1l",2
"3621","Kcne2",4
"3622","Kcnf1",7
"3623","Kcng2",1
"3624","Kcng3",8
"3625","Kcnh2",1
"3626","Kcnh3",7
"3627","Kcnh6",6
"3628","Kcnh7",7
"3629","Kcnip2",5
"3630","Kcnip3",8
"3631","Kcnj11",1
"3632","Kcnj2",1
"3633","Kcnj5",1
"3634","Kcnk5",3
"3635","Kcnmb1",7
"3636","Kcnmb4",5
"3637","Kcnn1",6
"3638","Kcnn2",4
"3639","Kcnq1",1
"3640","Kcnq1ot1",8
"3641","Kcnq4",7
"3642","Kcnq5",2
"3643","Kcns3",5
"3644","Kcnt2",5
"3645","Kcp",7
"3646","Kctd11",5
"3647","Kctd12b",4
"3648","Kctd15",3
"3649","Kctd16",4
"3650","Kctd18",5
"3651","Kctd19",5
"3652","Kctd20",8
"3653","Kctd21",1
"3654","Kctd6",5
"3655","Kctd7",1
"3656","Kdelc2",5
"3657","Kdelr1",4
"3658","Kdelr2",1
"3659","Kdelr3",4
"3660","Kdf1",5
"3661","Kdm1a",9
"3662","Kdm2b",5
"3663","Kdm3a",4
"3664","Kdm4a",5
"3665","Kdm4b",1
"3666","Kdm6b",4
"3667","Kdm8",3
"3668","Keap1",4
"3669","Kel",5
"3670","Khdrbs1",2
"3671","Khdrbs3",7
"3672","Khk",5
"3673","Kidins220",1
"3674","Kif13a",4
"3675","Kif15",3
"3676","Kif1bp",1
"3677","Kif2a",8
"3678","Kif5a",5
"3679","Kif5b",7
"3680","Kif5c",5
"3681","Kif7",5
"3682","Kifc1",3
"3683","Kifc5b",3
"3684","Kirrel",5
"3685","Kis2",5
"3686","Kitl",6
"3687","Kiz",6
"3688","Klc1",1
"3689","Klc4",4
"3690","Klf1",1
"3691","Klf10",6
"3692","Klf11",2
"3693","Klf12",5
"3694","Klf13",1
"3695","Klf14",8
"3696","Klf2",9
"3697","Klf6",9
"3698","Klf9",6
"3699","Klhdc1",4
"3700","Klhdc10",7
"3701","Klhdc3",1
"3702","Klhdc7a",5
"3703","Klhdc8b",1
"3704","Klhl12",5
"3705","Klhl13",6
"3706","Klhl17",8
"3707","Klhl18",1
"3708","Klhl21",8
"3709","Klhl23",7
"3710","Klhl24",5
"3711","Klhl25",1
"3712","Klhl29",3
"3713","Klhl3",4
"3714","Klhl30",1
"3715","Klhl31",1
"3716","Klhl38",4
"3717","Klhl4",8
"3718","Klhl41",4
"3719","Klhl5",4
"3720","Klhl7",1
"3721","Klhl9",1
"3722","Klk1",7
"3723","Klk7",2
"3724","Klk8",5
"3725","Kmt2a",5
"3726","Kmt2b",5
"3727","Kmt2d",5
"3728","Kmt2e",4
"3729","Kndc1",5
"3730","Knop1",3
"3731","Knstrn",7
"3732","Kntc1",3
"3733","Kpna1",1
"3734","Kpna4",2
"3735","Kpna6",7
"3736","Kptn",1
"3737","Kras",5
"3738","Kremen1",1
"3739","Kri1",3
"3740","Krit1",5
"3741","Krr1",5
"3742","Krt13",5
"3743","Krt15",5
"3744","Krt18",5
"3745","Krt19",9
"3746","Krt20",1
"3747","Krt222",1
"3748","Krt5",2
"3749","Krtcap2",2
"3750","Krtcap3",2
"3751","Ksr2",4
"3752","Kti12",5
"3753","Ktn1",2
"3754","L1cam",2
"3755","L1td1",5
"3756","L2hgdh",3
"3757","L3mbtl3",5
"3758","l7Rn6",6
"3759","Lacc1",1
"3760","Lace1",4
"3761","Lactb2",2
"3762","Lad1",8
"3763","Lama1",3
"3764","Lama2",4
"3765","Lama3",4
"3766","Lama4",1
"3767","Lama5",9
"3768","Lamb1",9
"3769","Lamb3",9
"3770","Lamc1",9
"3771","Lamp1",4
"3772","Lamp2",4
"3773","Lamtor1",1
"3774","Lamtor2",4
"3775","Lamtor3",1
"3776","Lamtor4",1
"3777","Lancl2",5
"3778","Lancl3",2
"3779","Lap3",8
"3780","Laptm4a",6
"3781","Laptm4b",5
"3782","Laptm5",4
"3783","Large",5
"3784","Larp1",5
"3785","Larp1b",1
"3786","Larp7",3
"3787","Lars",5
"3788","Las1l",5
"3789","Lasp1",5
"3790","Lats1",5
"3791","Lats2",2
"3792","Lax1",2
"3793","Layn",4
"3794","Lbh",7
"3795","Lbp",2
"3796","Lbr",5
"3797","Lbx2",5
"3798","Lca5l",1
"3799","Lce6a",9
"3800","Lck",5
"3801","Lclat1",1
"3802","Lcor",4
"3803","Lct",5
"3804","Ldb1",2
"3805","Ldb3",7
"3806","Ldha",4
"3807","Ldhb",4
"3808","Ldlrad4",1
"3809","Ldlrap1",4
"3810","Lef1",5
"3811","Lemd3",1
"3812","Leng8",5
"3813","Leng9",4
"3814","Lfng",5
"3815","Lgals3",6
"3816","Lgals3bp",4
"3817","Lgals8",4
"3818","Lgalsl",1
"3819","Lgmn",4
"3820","Lgr4",4
"3821","Lhfp",9
"3822","Lhfpl2",5
"3823","Lhfpl4",3
"3824","Lhpp",4
"3825","Lhx1",8
"3826","Lhx1os",3
"3827","Lif",2
"3828","Lifr",2
"3829","Lig1",3
"3830","Lig3",5
"3831","Lime1",3
"3832","Limk2",1
"3833","Lin28a",5
"3834","Lin28b",3
"3835","Lin7b",1
"3836","Lin7c",5
"3837","Lincred1",7
"3838","Lingo1",7
"3839","Lingo3",4
"3840","Lins",5
"3841","Lipe",7
"3842","Lipf",4
"3843","Lipo1",7
"3844","Lix1l",1
"3845","Llph",3
"3846","Lman2",1
"3847","Lman2l",7
"3848","Lmbr1",1
"3849","Lmcd1",4
"3850","Lmna",9
"3851","Lmnb1",3
"3852","Lmntd2",5
"3853","Lmo2",1
"3854","Lmo4",3
"3855","Lmo7",1
"3856","Lmod1",7
"3857","Lmod2",4
"3858","Lmod3",1
"3859","Lmtk3",5
"3860","Lnx2",1
"3861","LOC102636514",7
"3862","LOC105245869",5
"3863","LOC106740",9
"3864","Lonp1",4
"3865","Lonp2",7
"3866","Lonrf1",5
"3867","Lonrf2",4
"3868","Lonrf3",6
"3869","Lox",4
"3870","Loxl2",6
"3871","Lpar2",5
"3872","Lpar6",5
"3873","Lpcat1",5
"3874","Lpcat3",4
"3875","Lpcat4",1
"3876","Lpgat1",1
"3877","Lpin1",6
"3878","Lpin2",1
"3879","Lpin3",2
"3880","Lpl",1
"3881","Lpo",2
"3882","Lpp",9
"3883","Lppr2",1
"3884","Lppr3",5
"3885","Lppr4",1
"3886","Lppr5",1
"3887","Lpxn",3
"3888","Lrba",2
"3889","Lrch1",4
"3890","Lrch3",5
"3891","Lrch4",1
"3892","Lrfn1",4
"3893","Lrfn2",5
"3894","Lrfn4",5
"3895","Lrig1",4
"3896","Lrig3",5
"3897","Lrp1",2
"3898","Lrp10",1
"3899","Lrp2",5
"3900","Lrp2bp",4
"3901","Lrp3",5
"3902","Lrp4",3
"3903","Lrp5",2
"3904","Lrp6",2
"3905","Lrrc1",5
"3906","Lrrc10",7
"3907","Lrrc14b",1
"3908","Lrrc16a",5
"3909","Lrrc17",1
"3910","Lrrc2",7
"3911","Lrrc20",4
"3912","Lrrc24",4
"3913","Lrrc27",4
"3914","Lrrc28",5
"3915","Lrrc32",4
"3916","Lrrc39",7
"3917","Lrrc3b",2
"3918","Lrrc45",3
"3919","Lrrc47",8
"3920","Lrrc4b",7
"3921","Lrrc55",5
"3922","Lrrc56",8
"3923","Lrrc75a",4
"3924","Lrrc75b",9
"3925","Lrrc8c",1
"3926","Lrrcc1",5
"3927","Lrrfip1",1
"3928","Lrrk1",4
"3929","Lrrk2",1
"3930","Lrrn1",5
"3931","Lrrn3",4
"3932","Lrrn4",5
"3933","Lrtm1",1
"3934","Lrwd1",3
"3935","Lsamp",5
"3936","Lsg1",5
"3937","Lsm14a",8
"3938","Lsm3",3
"3939","Lsm8",3
"3940","Lsmem1",1
"3941","Lsp1",1
"3942","Lsr",5
"3943","Ltbp1",1
"3944","Ltbp2",9
"3945","Ltbp3",4
"3946","Ltk",8
"3947","Luc7l",5
"3948","Luc7l3",5
"3949","Lurap1",4
"3950","Lurap1l",7
"3951","Luzp1",2
"3952","Lxn",2
"3953","Ly75",3
"3954","Ly96",1
"3955","Lyar",5
"3956","Lyn",8
"3957","Lynx1",4
"3958","Lypd1",5
"3959","Lypla1",4
"3960","Lyrm2",4
"3961","Lyrm4",4
"3962","Lyrm5",4
"3963","Lyrm9",4
"3964","Lysmd1",1
"3965","Lysmd2",3
"3966","Lysmd3",4
"3967","Lyst",2
"3968","Lztr1",9
"3969","Mab21l2",4
"3970","Mab21l3",6
"3971","Macf1",1
"3972","Macrod1",4
"3973","Mad2l1bp",1
"3974","Madd",7
"3975","Maea",7
"3976","Maff",9
"3977","Mafg",8
"3978","Mafk",9
"3979","Maged2",1
"3980","Magee1",1
"3981","Magel2",5
"3982","Magoh",3
"3983","Magt1",4
"3984","Mak16",3
"3985","Malat1",1
"3986","Malt1",7
"3987","Mamdc2",1
"3988","Mamdc4",5
"3989","Maml1",2
"3990","Maml2",4
"3991","Man1b1",3
"3992","Man1c1",1
"3993","Man2a1",5
"3994","Man2a2",1
"3995","Manba",4
"3996","Manbal",4
"3997","Manea",2
"3998","Mansc1",1
"3999","Mansc4",5
"4000","Maob",4
"4001","Map10",4
"4002","Map1a",1
"4003","Map1b",8
"4004","Map1lc3a",1
"4005","Map2k1",4
"4006","Map2k2",3
"4007","Map2k3",7
"4008","Map2k3os",4
"4009","Map3k11",5
"4010","Map3k13",6
"4011","Map3k4",2
"4012","Map3k5",4
"4013","Map3k7",2
"4014","Map3k8",1
"4015","Map3k9",5
"4016","Map4",9
"4017","Map4k3",2
"4018","Map4k4",5
"4019","Map4k5",9
"4020","Map6",9
"4021","Map6d1",1
"4022","Map7d1",1
"4023","Mapk1",7
"4024","Mapk12",7
"4025","Mapk14",8
"4026","Mapk1ip1l",5
"4027","Mapk3",5
"4028","Mapk4",8
"4029","Mapk6",5
"4030","Mapk7",5
"4031","Mapk8",5
"4032","Mapk8ip2",5
"4033","Mapk9",1
"4034","Mapkapk2",7
"4035","Mapkapk3",5
"4036","Mapkapk5",3
"4037","Mapre1",1
"4038","Mapre2",6
"4039","Mapre3",4
"4040","Marc2",4
"4041","March2",1
"4042","March3",9
"4043","March5",5
"4044","March6",1
"4045","March8",7
"4046","Marcks",5
"4047","Marcksl1",3
"4048","Mark2",8
"4049","Mark3",7
"4050","Mark4",1
"4051","Mars",5
"4052","Marveld1",1
"4053","Marveld2",2
"4054","Masp2",3
"4055","Mast3",1
"4056","Mat1a",1
"4057","Mat2a",5
"4058","Mat2b",4
"4059","Matk",4
"4060","Matn1",2
"4061","Matn3",4
"4062","Mavs",1
"4063","Maz",5
"4064","Mb",4
"4065","Mbd1",1
"4066","Mbd2",1
"4067","Mbd4",5
"4068","Mblac2",4
"4069","Mbnl1",1
"4070","Mbnl2",4
"4071","Mbnl3",6
"4072","Mboat2",4
"4073","Mboat7",5
"4074","Mbtps1",2
"4075","Mbtps2",9
"4076","Mcam",1
"4077","Mcc",1
"4078","Mccc1",7
"4079","Mccc1os",8
"4080","Mccc2",3
"4081","Mcf2l",4
"4082","Mchr1",5
"4083","Mcl1",2
"4084","Mcm10",3
"4085","Mcm2",3
"4086","Mcm3",3
"4087","Mcm3ap",5
"4088","Mcm4",3
"4089","Mcm5",3
"4090","Mcm6",3
"4091","Mcm7",3
"4092","Mcm8",3
"4093","Mcmbp",3
"4094","Mcoln3",5
"4095","Mcph1",3
"4096","Mcpt4",4
"4097","Mctp2",2
"4098","Mcts2",4
"4099","Mcu",5
"4100","Mcur1",7
"4101","Mdfi",1
"4102","Mdga1",1
"4103","Mdh1",4
"4104","Mdh2",4
"4105","Mdk",3
"4106","Mdm1",5
"4107","Mdm2",5
"4108","Mdn1",5
"4109","Mdp1",4
"4110","Me1",4
"4111","Me2",2
"4112","Meaf6",3
"4113","Mecom",1
"4114","Mecp2",1
"4115","Med1",5
"4116","Med12l",7
"4117","Med14",4
"4118","Med17",5
"4119","Med18",3
"4120","Med19",8
"4121","Med21",4
"4122","Med22",3
"4123","Med23",5
"4124","Med24",5
"4125","Med25",5
"4126","Med27",8
"4127","Med28",4
"4128","Med29",7
"4129","Med30",4
"4130","Med31",4
"4131","Med4",3
"4132","Med8",3
"4133","Med9",1
"4134","Med9os",4
"4135","Mef2a",1
"4136","Mef2b",2
"4137","Mef2c",7
"4138","Mef2d",1
"4139","Megf11",3
"4140","Megf6",5
"4141","Meis1",5
"4142","Meis3",5
"4143","Memo1",9
"4144","Meox1",6
"4145","Mepce",5
"4146","Mertk",4
"4147","Mesdc2",7
"4148","Mest",8
"4149","Met",2
"4150","Metap1",8
"4151","Metrn",7
"4152","Mettl13",5
"4153","Mettl15",4
"4154","Mettl17",8
"4155","Mettl2",5
"4156","Mettl21a",2
"4157","Mettl22",4
"4158","Mettl23",4
"4159","Mettl3",3
"4160","Mettl4",5
"4161","Mettl6",5
"4162","Mettl7a1",4
"4163","Mex3a",5
"4164","Mex3b",5
"4165","Mex3c",2
"4166","Mex3d",2
"4167","Mfap3l",4
"4168","Mff",1
"4169","Mfge8",4
"4170","Mfhas1",9
"4171","Mfn1",4
"4172","Mfn2",1
"4173","Mfsd1",5
"4174","Mfsd10",5
"4175","Mfsd12",4
"4176","Mfsd2a",4
"4177","Mfsd3",7
"4178","Mfsd5",3
"4179","Mfsd6",4
"4180","Mfsd7b",5
"4181","Mfsd7c",9
"4182","Mfsd8",4
"4183","Mfsd9",4
"4184","Mgam",5
"4185","Mgarp",4
"4186","Mgat1",6
"4187","Mgat2",9
"4188","Mgat5",4
"4189","Mgat5b",8
"4190","Mgea5",3
"4191","Mgll",4
"4192","Mgme1",3
"4193","Mgp",4
"4194","Mgrn1",7
"4195","Mgst1",1
"4196","Mgst2",7
"4197","Mgst3",4
"4198","Mhrt",1
"4199","Miat",5
"4200","Mical2",1
"4201","Mical3",1
"4202","Micalcl",1
"4203","Micall1",8
"4204","Micu1",4
"4205","Micu2",4
"4206","Mid1",5
"4207","Mid2",7
"4208","Mief1",1
"4209","Mief2",1
"4210","Mien1",1
"4211","Mier1",9
"4212","Mier2",8
"4213","Mier3",8
"4214","Mif",4
"4215","Mif4gd",1
"4216","Miip",3
"4217","Mina",3
"4218","Mink1",1
"4219","Minos1",4
"4220","Minpp1",8
"4221","Mir143hg",7
"4222","Mir17hg",5
"4223","Mir22hg",1
"4224","Mir99ahg",4
"4225","Mitd1",2
"4226","Mitf",1
"4227","Mkks",1
"4228","Mknk1",4
"4229","Mkrn1",5
"4230","Mkrn3",8
"4231","Mks1",5
"4232","Mlec",4
"4233","Mlf2",4
"4234","Mlip",4
"4235","Mllt10",2
"4236","Mllt3",4
"4237","Mllt4",8
"4238","Mllt6",1
"4239","Mlph",4
"4240","Mlst8",8
"4241","Mlx",1
"4242","Mlxip",8
"4243","Mlycd",4
"4244","Mmab",1
"4245","Mmd",1
"4246","Mme",3
"4247","Mmel1",3
"4248","Mmgt1",8
"4249","Mmgt2",4
"4250","Mmp15",1
"4251","Mmp23",6
"4252","Mmp25",5
"4253","Mmrn2",4
"4254","Mms19",3
"4255","Mms22l",3
"4256","Mnat1",2
"4257","Mnd1",3
"4258","Mob1b",1
"4259","Mob3a",8
"4260","Mob3b",5
"4261","Mob3c",1
"4262","Mob4",4
"4263","Mocs1",5
"4264","Mocs2",4
"4265","Mogat2",5
"4266","Mon1a",4
"4267","Mon1b",2
"4268","Morc3",5
"4269","Morf4l1",4
"4270","Morf4l1-ps1",4
"4271","Morn1",5
"4272","Mos",7
"4273","Mospd1",7
"4274","Mospd2",9
"4275","Mospd3",1
"4276","Mov10",4
"4277","Mov10l1",1
"4278","Moxd1",3
"4279","Mpc1",1
"4280","Mpc2",4
"4281","Mpdu1",7
"4282","Mphosph10",2
"4283","Mphosph8",5
"4284","Mphosph9",3
"4285","Mpi",4
"4286","Mplkip",3
"4287","Mpp2",4
"4288","Mpp3",6
"4289","Mpp6",2
"4290","Mpp7",1
"4291","Mppe1",4
"4292","Mpped1",5
"4293","Mpped2",7
"4294","Mprip",8
"4295","Mpst",8
"4296","Mpv17l2",4
"4297","Mr1",4
"4298","Mrap",1
"4299","Mras",9
"4300","Mre11a",5
"4301","Mreg",1
"4302","Mrfap1",4
"4303","Mroh1",7
"4304","Mrpl10",4
"4305","Mrpl12",4
"4306","Mrpl13",4
"4307","Mrpl14",4
"4308","Mrpl16",4
"4309","Mrpl18",4
"4310","Mrpl23",5
"4311","Mrpl28",4
"4312","Mrpl30",4
"4313","Mrpl32",4
"4314","Mrpl33",4
"4315","Mrpl34",4
"4316","Mrpl41",1
"4317","Mrpl42",4
"4318","Mrpl45",6
"4319","Mrpl49",7
"4320","Mrpl51",4
"4321","Mrpl53",4
"4322","Mrpl54",4
"4323","Mrps12",7
"4324","Mrps17",7
"4325","Mrps18b",5
"4326","Mrps21",4
"4327","Mrps22",4
"4328","Mrps23",4
"4329","Mrps27",6
"4330","Mrps30",6
"4331","Mrps33",4
"4332","Mrps36",4
"4333","Mrs2",4
"4334","Mrto4",3
"4335","Mrvi1",1
"4336","Ms4a4d",5
"4337","Msantd2",5
"4338","Msh2",3
"4339","Msh3",3
"4340","Msh6",3
"4341","Msi1",5
"4342","Msi2",9
"4343","Msl2",5
"4344","Msl3",1
"4345","Msn",6
"4346","Msrb1",1
"4347","Msrb2",4
"4348","Msrb3",7
"4349","Mss51",5
"4350","Mst1r",1
"4351","Mstn",4
"4352","Msto1",2
"4353","Msx1",5
"4354","Msx2",3
"4355","Mt1",1
"4356","Mt3",1
"4357","Mta1",5
"4358","Mta3",4
"4359","Mtap7d3",5
"4360","Mtch2",1
"4361","Mtcl1",5
"4362","Mterf1b",5
"4363","Mterf3",5
"4364","Mtf1",4
"4365","Mtfp1",7
"4366","Mtfr1",5
"4367","Mtfr1l",1
"4368","Mtfr2",7
"4369","Mtg1",3
"4370","Mthfd1",3
"4371","Mthfd1l",6
"4372","Mthfd2",5
"4373","Mthfd2l",5
"4374","Mthfr",5
"4375","Mthfsd",3
"4376","Mtif2",6
"4377","Mtif3",4
"4378","Mtm1",1
"4379","Mtmr1",4
"4380","Mtmr12",9
"4381","Mtmr14",8
"4382","Mtmr2",5
"4383","Mtmr4",5
"4384","Mtmr6",9
"4385","Mtmr7",7
"4386","Mtnr1a",4
"4387","Mtss1",1
"4388","Mtss1l",8
"4389","Mttp",4
"4390","Mtus1",1
"4391","Mtus2",7
"4392","Mtx1",3
"4393","Mtx2",1
"4394","Mtx3",8
"4395","Muc1",2
"4396","Mucl1",2
"4397","Mug1",1
"4398","Mul1",1
"4399","Mum1",3
"4400","Mum1l1",9
"4401","Mut",6
"4402","Mutyh",5
"4403","Mvb12b",5
"4404","Mvd",9
"4405","Mx2",1
"4406","Mxd3",4
"4407","Mxi1",4
"4408","Mxra8",1
"4409","Myadm",9
"4410","Myadml2",1
"4411","Myb",5
"4412","Mybbp1a",3
"4413","Mybl1",5
"4414","Mybl2",3
"4415","Mybpc1",7
"4416","Mybpc3",7
"4417","Mybphl",1
"4418","Myc",2
"4419","Mycbp",4
"4420","Mycbp2",2
"4421","Mycbpap",6
"4422","Mycl",3
"4423","Mycn",5
"4424","Myd88",6
"4425","Mydgf",4
"4426","Myeov2",4
"4427","Myh14",7
"4428","Myh6",7
"4429","Myh7",7
"4430","Myh7b",1
"4431","Myh9",5
"4432","Myl1",1
"4433","Myl12b",5
"4434","Myl2",1
"4435","Myl3",1
"4436","Myl4",1
"4437","Myl6",1
"4438","Myl6b",1
"4439","Myl7",7
"4440","Myl9",1
"4441","Mylip",4
"4442","Mylk",7
"4443","Mylk3",1
"4444","Mylpf",1
"4445","Myo10",2
"4446","Myo18a",1
"4447","Myo18b",7
"4448","Myo19",5
"4449","Myo1c",7
"4450","Myo1e",6
"4451","Myo3a",5
"4452","Myo3b",4
"4453","Myo5a",2
"4454","Myo5b",5
"4455","Myo6",7
"4456","Myo7a",4
"4457","Myocd",7
"4458","Myof",9
"4459","Myom1",1
"4460","Myom2",4
"4461","Myoz1",1
"4462","Myoz2",4
"4463","Mypn",1
"4464","Mysm1",5
"4465","Myzap",4
"4466","Mzt1",7
"4467","N4bp1",5
"4468","N4bp3",5
"4469","Naa16",5
"4470","Naa20",4
"4471","Naa38",4
"4472","Naa60",1
"4473","Naaa",4
"4474","Nab1",1
"4475","Nabp1",9
"4476","Nabp2",5
"4477","Nacad",6
"4478","Nadk",3
"4479","Nadk2",2
"4480","Naf1",5
"4481","Naglu",4
"4482","Nagpa",7
"4483","Nags",4
"4484","Naif1",4
"4485","Nampt",9
"4486","Nanos1",9
"4487","Nap1l1",5
"4488","Nap1l4",1
"4489","Napepld",4
"4490","Narf",4
"4491","Narfl",4
"4492","Nars",5
"4493","Nasp",3
"4494","Nat10",5
"4495","Nat14",4
"4496","Nat9",7
"4497","Natd1",1
"4498","Nav1",7
"4499","Nav2",4
"4500","Nbea",4
"4501","Nbl1",4
"4502","Ncf2",4
"4503","Nck2",1
"4504","Ncl",5
"4505","Ncoa1",1
"4506","Ncoa5",5
"4507","Ncoa6",8
"4508","Ncoa7",6
"4509","Ncor2",6
"4510","Ncs1",6
"4511","Ncstn",6
"4512","Nde1",5
"4513","Ndfip1",4
"4514","Ndn",8
"4515","Ndor1",5
"4516","Ndrg1",6
"4517","Ndrg2",1
"4518","Ndrg3",7
"4519","Ndrg4",1
"4520","Ndst1",4
"4521","Ndufa1",4
"4522","Ndufa10",4
"4523","Ndufa11",4
"4524","Ndufa12",4
"4525","Ndufa13",4
"4526","Ndufa2",4
"4527","Ndufa3",4
"4528","Ndufa4",4
"4529","Ndufa4l2",4
"4530","Ndufa5",4
"4531","Ndufa6",4
"4532","Ndufa8",4
"4533","Ndufa9",4
"4534","Ndufab1",4
"4535","Ndufaf3",1
"4536","Ndufaf5",4
"4537","Ndufaf7",4
"4538","Ndufb10",1
"4539","Ndufb11",4
"4540","Ndufb2",4
"4541","Ndufb3",4
"4542","Ndufb4",4
"4543","Ndufb5",4
"4544","Ndufb6",4
"4545","Ndufb8",4
"4546","Ndufb9",4
"4547","Ndufc1",4
"4548","Ndufc2",4
"4549","Ndufs1",4
"4550","Ndufs2",4
"4551","Ndufs3",4
"4552","Ndufs4",4
"4553","Ndufs5",4
"4554","Ndufs6",4
"4555","Ndufs7",4
"4556","Ndufs8",4
"4557","Ndufv1",4
"4558","Ndufv2",4
"4559","Ndufv3",4
"4560","Neat1",9
"4561","Nebl",1
"4562","Necap1",1
"4563","Necap2",7
"4564","Nedd1",2
"4565","Nedd4l",7
"4566","Nedd8",4
"4567","Nek1",2
"4568","Nek4",3
"4569","Nek7",4
"4570","Nek9",4
"4571","Nelfa",5
"4572","Nelfcd",7
"4573","Nelfe",3
"4574","Nell1",7
"4575","Nemf",9
"4576","Neo1",5
"4577","Nes",7
"4578","Neto2",5
"4579","Neu3",6
"4580","Neurl1b",7
"4581","Neurl2",7
"4582","Neurl4",8
"4583","Neurod1",5
"4584","Nexn",7
"4585","Nfam1",6
"4586","Nfatc1",1
"4587","Nfatc2",4
"4588","Nfatc2ip",5
"4589","Nfatc3",3
"4590","Nfe2",1
"4591","Nfe2l1",7
"4592","Nfe2l2",6
"4593","Nfe2l3",6
"4594","Nfia",4
"4595","Nfib",4
"4596","Nfic",4
"4597","Nfil3",9
"4598","Nfkb1",2
"4599","Nfkb2",8
"4600","Nfkbia",4
"4601","Nfkbiz",6
"4602","Nfs1",4
"4603","Nfx1",5
"4604","Nfxl1",8
"4605","Nfya",8
"4606","Nfyb",3
"4607","Nfyc",4
"4608","Ngdn",8
"4609","Ngef",8
"4610","Ngfr",4
"4611","Ngly1",4
"4612","Nhlrc1",1
"4613","Nhp2",3
"4614","Nhp2l1",3
"4615","Nhs",5
"4616","Nhsl1",4
"4617","Nicn1",4
"4618","Nid1",6
"4619","Nif3l1",3
"4620","Nim1k",4
"4621","Nin",5
"4622","Ninl",5
"4623","Nipa1",5
"4624","Nipa2",1
"4625","Nipal2",4
"4626","Nipal3",4
"4627","Nipal4",4
"4628","Nipsnap1",3
"4629","Nisch",7
"4630","Nkain1",5
"4631","Nkd1",7
"4632","Nkiras1",1
"4633","Nkiras2",4
"4634","Nkrf",3
"4635","Nkx2-5",7
"4636","Nkx2-9",5
"4637","Nkx3-1",3
"4638","Nkx6-1",2
"4639","Nle1",3
"4640","Nlgn3",1
"4641","Nlk",8
"4642","Nln",2
"4643","Nmd3",5
"4644","Nme4",5
"4645","Nme6",3
"4646","Nmnat3",4
"4647","Nmral1",3
"4648","Nmt2",8
"4649","Nnat",4
"4650","Nnt",4
"4651","Noa1",3
"4652","Nob1",5
"4653","Noc2l",3
"4654","Noc3l",5
"4655","Noc4l",8
"4656","Nod1",4
"4657","Nol10",3
"4658","Nol11",3
"4659","Nol3",4
"4660","Nol4",5
"4661","Nol6",3
"4662","Nol8",5
"4663","Nol9",5
"4664","Nolc1",3
"4665","Nom1",5
"4666","Nomo1",1
"4667","Nono",5
"4668","Nop14",5
"4669","Nop2",3
"4670","Nop56",3
"4671","Nop58",3
"4672","Nop9",3
"4673","Nos1",2
"4674","Nos1ap",6
"4675","Nos2",5
"4676","Nos3",4
"4677","Notch2",5
"4678","Notch4",6
"4679","Nox4",2
"4680","Npas2",1
"4681","Npbwr1",5
"4682","Npc2",5
"4683","Npdc1",5
"4684","Npepl1",7
"4685","Npepps",4
"4686","Nphp1",5
"4687","Nphp3",6
"4688","Nphp4",7
"4689","Nphs2",5
